application_id,application_date,branch_id,state,applicant_age,annual_income,employment_type,employment_years,credit_score,existing_debt_balance,num_credit_lines,num_prev_loans,prev_defaults,loan_amount,loan_purpose,loan_term_months,interest_rate,monthly_payment,debt_to_income,risk_grade,loan_default
APP-001037,04/08/2022,BR-021,IN,39,146493.52,Salaried,0,703,68089.24,9,1,0,474910.33,Business,36,4.98,14229.22,1.1656,C,1
APP-001038,10/07/2023,BR-007,WI,55,69490.33,CONTRACT,11.7,655,133235.78,13,2,0,88406.14,Medical,60,5.93,1706.26,0.2946,D,0
APP-001039,02/01/2021,BR-002,GA,61,44616.16,Salaried,7.6,659,85901.02,10,3,0,150686.59,Debt Consolidation,24,5.36,6635.15,1.7846,D,1
APP-001040,16/10/2021,BR-013,TX,29,191126.62,Salaried,3,702,189312.82,10,3,0,420195.05,Education,24,5.81,18587.35,1.167,C,1
APP-001041,03/12/2023,BR-027,PA,30,65137.34,Part-Time,13.5,770,1864.71,6,6,0,19883.07,Medical,12,5.58,1707.43,0.3146,B,0
APP-001042,22/06/2021,BR-013,OH,22,61119.18,Self-Employed,5.5,635,37954.72,13,8,1,80174.7,Home Purchase,24,5.19,3524.2,0.6919,D,1
APP-001043,22/07/2021,BR-014,WI,71,64584.16,Salaried,3.4,679,9603.54,3,3,0,195228.6,Medical,60,6.3,3801.61,0.7064,C,0
APP-001044,23/02/2022,BR-030,MD,43,104326.58,Self-Employed,4.9,683,196243.82,1,1,0,70506.13,Personal,48,6.32,1666.2,0.1917,C,1
APP-001045,08/03/2020,BR-001,IL,55,103116.09,Part-Time,7.7,578,69718.28,7,4,1,83457.34,Business,24,7.26,3746.45,0.436,E,0
APP-001046,23/06/2020,BR-028,IN,52,82852.25,Salaried,10.1,625,28998.39,1,1,0,134350.85,Auto Loan,84,6.45,1991.78,0.2885,D,0
APP-001047,15/03/2023,BR-010,GA,38,125457.92,Salaried,2.2,716,74113.33,8,1,0,341078.96,Home Purchase,24,5.57,15050.83,1.4396,C,1
APP-001048,14/05/2023,BR-015,FL,45,27180.37,Self-Employed,2.2,604,13553.71,6,7,2,75514.03,Home Improvement,48,6.47,1789.77,0.7902,D,0
APP-001049,21/03/2022,BR-020,TX,32,,Contract,11,567,17470.51,5,5,2,23273.91,Personal,12,7.48,2018.97,0.8492,E,0
APP-001050,05/09/2021,BR-023,MO,58,64643.04,Salaried,0,,39843.42,1,0,0,61670.03,Auto Loan,12,4.76,5272.64,0.9788,C,0
APP-001051,28/11/2023,BR-029,PA,53,92239.26,Part-Time,3.8,844,95375.41,7,1,0,49603.43,Auto Loan,24,3.1,2134.21,0.2777,A,0
APP-001052,09/11/2020,BR-010,IN,36,44970.7,Part-Time,6.6,617,20223.39,15,4,0,77523.72,Debt Consolidation,48,7.3,1867.21,0.4982,D,0
APP-001053,21/05/2021,BR-009,CA,68,107648.16,SALARIED,,679,53990.59,2,3,0,106362.45,Home Improvement,12,5.55,9132.25,1.018,C,0
APP-001054,19/03/2020,BR-018,CO,29,38612.19,Contract,7.3,573,33063.22,15,5,1,23377.44,Home Purchase,60,6.88,461.58,0.1435,E,0
APP-001055,04/04/2023,BR-017,MD,51,80318.07,Salaried,3.7,581,88704.08,14,3,2,86709.05,Debt Consolidation,24,5.81,3835.58,0.5731,E,1
APP-001056,28/02/2022,BR-023,PA,66,169450.98,Part-Time,12.5,850,257378.45,6,3,0,267033.43,Education,12,4.34,22779.37,1.6132,A,0
APP-001057,09/03/2022,BR-003,MO,26,35727.4,Salaried ,11.5,597,51605.85,11,7,2,86136.15,Business,12,7.11,7457.45,2.5048,E,1
APP-001058,25/03/2023,BR-027,GA,38,24586.91,Contract,13.3,705,47688.04,2,5,0,77387.09,Auto Loan,36,6.19,2360.93,1.1523,C,1
APP-001059,16/11/2021,BR-023,MI,50,200381.98,Salaried,2.3,669,359826.29,4,3,0,500000,Education,36,5.94,15197.38,0.9101,C,0
APP-001060,08/08/2022,BR-023,NY,52,100111.66,Salaried,15.6,671,197542.26,6,0,0,220747.31,Education,12,6.01,18999.95,2.2775,C,0
APP-001061,04/06/2021,BR-019,MA,30,52226.49,Contract,2,616,95114.95,5,3,2,19117.7,Auto Loan,60,7.3,381.27,0.0876,D,1
APP-001062,30/01/2020,BR-011,CO,32,,Salaried,2.4,626,39598.98,6,3,0,64201.32,Business,60,6.17,1246.27,0.4836,D,0
APP-001063,31/08/2022,BR-010,MA,56,62714.05,Self-Employed,5.7,665,91880.96,1,6,0,193025.77,Business,84,6.06,2825.38,0.5406,C,1
APP-001064,28/02/2020,BR-008,OH,33,,Salaried,13.6,625,102158.8,9,4,2,35572.7,Debt Consolidation,24,5.77,1572.92,0.2194,D,0
APP-001065,07/06/2023,BR-021,FL,41,72117.64,Salaried,0.8,557,113936.5,9,8,2,248925.17,Home Purchase,48,6.24,5873.44,0.9773,E,0
APP-001066,28/08/2023,BR-021,CO,26,40896.03,Contract,7.4,677,40142.75,13,2,0,30238.06,Medical,24,5.7,1336.09,0.392,C,0
APP-001067,29/10/2022,BR-018,PA,38,49139.43,Self-Employed,4.4,791,84091.6,11,5,0,27947.65,Home Purchase,48,4.44,636.55,0.1554,A,0
APP-001068,04/11/2020,BR-020,FL,28,91015.79,Salaried,3.9,664,39145.45,2,1,0,188747.73,Debt Consolidation,48,5,4346.73,0.5731,C,0
APP-000542,09/06/2022,BR-023,GA,43,32697.52,Salaried,6.3,,43853.04,5,8,0,94026.4,Debt Consolidation,48,5.1,2169.62,0.7963,C,0
APP-001070,09/06/2020,BR-015,GA,53,35110.18,Salaried,4.7,777,14849.73,8,3,0,23282.1,Medical,60,4.11,429.93,0.1469,B,0
APP-001071,06/05/2021,BR-021,CO,53,28810.96,Salaried,8.7,850,25865.45,10,7,0,57453.67,Medical,12,4.7,4910.57,2.0453,A,1
APP-001072,29/06/2020,BR-016,WI,49,47278.05,Salaried,4.2,527,59294.8,1,5,0,20143.98,Education,60,6.98,398.68,0.1012,E,0
APP-001073,05/04/2022,BR-018,GA,71,67387.43,Salaried,3.9,653,35891.79,10,1,0,102147.16,Education,48,5.54,2377.45,0.4234,D,0
APP-001074,15/08/2022,BR-021,IN,50,29221.15,Part-Time,2.2,649,2422,11,2,1,34763.83,Education,24,5.53,1533.4,0.6297,D,1
APP-001075,26/08/2023,BR-026,TX,41,159403.31,Self-Employed,4.4,632,125684.81,3,5,2,500000,Debt Consolidation,12,6.22,43083.79,3.2434,D,0
APP-001076,01/04/2022,BR-001,WI,68,,Unemployed,11.8,665,19533.3,7,0,0,139807.35,Auto Loan,84,6.4,2069.3,0.5555,C,0
APP-001077,25/07/2022,BR-025,PA,62,66902.3,Self-Employed,8.4,795,4007.09,11,5,0,38021.87,Medical,36,5.13,1141.77,0.2048,A,0
APP-001078,23/07/2020,BR-018,OH,27,17659.76,Salaried,12.7,743,12325.03,5,2,0,21172.41,Debt Consolidation,36,4.92,633.8,0.4307,B,0
APP-001079,30/07/2020,BR-029,FL,50,62217.62,Part-Time,,544,93278.83,13,8,0,29993.15,Home Purchase,84,7.98,467.18,0.0901,E,1
APP-001080,22/02/2021,BR-006,NJ,36,101743.94,Salaried,1.8,686,143895.88,15,7,0,153914.37,Business,48,4.97,3542.45,0.4178,C,1
APP-001081,05/01/2023,BR-026,WI,46,63446.52,Salaried,12.9,808,15266.49,2,4,0,219663.05,Debt Consolidation,12,3.86,18690.24,3.535,A,0
APP-001082,06/11/2020,BR-016,MD,44,32226.3,Salaried,6.9,735,29888.7,13,0,0,71764.37,Business,48,5.8,1678.82,0.6251,B,0
APP-001083,12/02/2022,BR-016,MI,57,30279.22,Part-Time,10.3,,37757.66,2,0,0,9455.57,Debt Consolidation,48,5.55,220.12,0.0872,B,0
APP-001084,28/02/2020,BR-025,MD,44,45033.51,Self-Employed,1.1,621,63351.28,12,0,0,76851.04,Home Purchase,48,6.62,1826.78,0.4868,D,0
APP-000323,06/09/2020,BR-010,GA,68,12109.83,Salaried,1.9,593,2840.23,9,0,0,22147.14,Debt Consolidation,36,5.7,670.75,0.6647,E,1
APP-001086,16/09/2023,BR-017,IN,30,41884.77,Self-Employed,11.9,683,34689.91,12,0,0,54511.66,Debt Consolidation,84,4.85,766.63,0.2196,C,0
APP-001087,13/12/2022,BR-019,PA,22,,Self-Employed ,10.8,643,110339.15,10,0,0,113907.69,Auto Loan,24,5.98,5047.43,1.0786,D,1
APP-001088,09/10/2020,BR-027,WA,36,50817.06,Self-Employed,7.9,660,74754.73,1,3,0,38526.49,Home Improvement,12,5.41,3305.4,0.7805,C,0
APP-001089,30/09/2020,BR-013,IL,52,108142.56,Contract,0,629,90330.98,8,3,2,280442.43,Personal,48,5.57,6531.05,0.7247,D,1
APP-001090,31/01/2023,BR-005,AZ,36,52996.19,Part-Time,11.6,775,55524.36,6,4,0,93248.87,Personal,12,4.63,7967,1.804,B,0
APP-001091,07/05/2020,BR-011,NJ,61,,Salaried,0,660,10876.16,2,3,0,34675.11,Business,48,6.83,827.61,0.138,C,1
APP-001092,06/08/2021,BR-027,CA,37,26999.3,Self-Employed,,667,1489.52,4,5,0,56093.85,Auto Loan,84,5.78,813.55,0.3616,C,0
APP-000126,28/03/2020,BR-006,NY,64,105066.63,Salaried,8.8,586,175022.8,7,4,2,97076.57,Medical,84,6.13,1424.21,0.1627,E,0
APP-001094,29/09/2023,BR-030,WI,44,86345.4,Salaried,13.8,787,118391.84,15,1,0,207245.27,Home Improvement,12,5.48,17787.37,2.472,A,1
APP-001095,30/08/2020,BR-020,MD,40,19869.32,Self-Employed,3.3,763,35965.97,14,7,0,15157.72,Home Improvement,84,4.22,208.73,0.1261,B,0
APP-001096,14/11/2021,BR-010,NJ,72,29830.6,Self-Employed,12.1,612,21573.72,4,0,0,10034.84,Auto Loan,12,6.14,864.31,0.3477,D,0
APP-001097,23/07/2020,BR-007,MI,60,46001,Contract,0,521,23436.08,5,8,1,123123.34,Auto Loan,84,6.86,1849.85,0.4826,E,1
APP-001098,02/08/2022,BR-018,PA,21,90236.64,Self-Employed,6.4,698,101480.79,9,6,0,240854.96,Auto Loan,48,6.01,5657.59,0.7524,C,1
APP-001099,27/12/2022,BR-005,CA,57,46888.59,Unemployed,10.7,647,17641.12,8,8,0,125437.21,Debt Consolidation,12,5.68,10777.49,2.7582,D,1
APP-001100,14/10/2022,BR-013,PA,69,40288.84,Salaried,1.7,677,9308.65,5,0,0,73128.92,Business,36,5.12,2195.68,0.654,C,1
APP-001101,14/11/2023,BR-011,MO,56,,Salaried,10.7,593,57863.96,5,1,1,125060.69,Home Purchase,60,7.42,2501.21,0.4259,E,1
APP-001102,30/01/2020,BR-005,MO,24,26423.4,Self-Employed,11,721,7051.41,3,8,0,56178.79,Medical,48,5.97,1318.59,0.5988,B,1
APP-001103,30/06/2023,BR-007,CA,37,67073.25,Salaried,10.6,637,52573.85,12,8,0,119550.56,Auto Loan,36,5.69,3620.19,0.6477,D,0
APP-001104,22/12/2021,BR-019,WI,69,51646.14,Salaried,8.8,588,4427.04,7,6,0,156943.32,Business,48,6.5,3721.9,0.8648,E,1
APP-001105,11/05/2020,BR-004,CA,41,67297.69,Salaried,0,627,60059.08,15,6,2,23039.86,Business,36,6.18,702.8,0.1253,D,1
APP-001106,31/01/2020,BR-005,TX,50,36160.21,Salaried,5.1,678,17153.87,2,5,0,84918.72,Home Purchase,48,5.43,1972.2,0.6545,C,1
APP-001107,16/09/2020,BR-008,MD,61,72300.96,SELF-EMPLOYED,1,514,106603.37,14,3,2,244671.87,Business,60,8.33,4999.8,0.8298,E,1
APP-001108,18/11/2022,BR-003,IN,57,87240.63,Self-Employed,3.1,646,68407.4,11,3,1,208612.54,Education,12,5.64,17920.04,2.4649,D,0
APP-001109,29/10/2021,BR-004,CA,24,85679.57,Part-Time,1.3,714,22710.93,3,2,0,42365.36,Home Purchase,84,6.22,623.37,0.0873,C,1
APP-001110,23/05/2020,BR-029,MA,37,54922.12,Salaried,4.1,549,19712.44,10,7,1,101720.76,Debt Consolidation,24,7.66,4584.8,1.0017,E,1
APP-001111,24/07/2021,BR-011,NC,38,73875.72,Salaried,2.3,674,26966.45,2,2,0,248667.79,Business,60,5.73,4776.29,0.7758,C,0
APP-001112,22/09/2023,BR-029,IL,40,126871.36,Salaried,12,716,124266.38,11,1,0,181141.99,Personal,48,4.59,4138.01,0.3914,C,0
APP-001113,26/07/2020,BR-008,NJ,66,20804.89,Unemployed,14.8,786,14571.91,15,6,0,39380.04,Auto Loan,48,5.5,915.84,0.5282,A,1
APP-001114,11/05/2020,BR-014,NC,71,87613.96,Contract,12.9,819,46319.7,14,3,0,101741.04,Business,84,3.71,1377.14,0.1886,A,0
APP-001115,08/05/2021,BR-001,TX,57,59588.61,Part-Time,8.7,643,11368.18,7,6,1,44200.06,Home Improvement,36,5.19,1328.49,0.2675,D,0
APP-001116,04/04/2020,BR-002,TX,66,33291.01,Salaried,8.3,684,29513.7,12,7,0,108371.56,Home Improvement,48,4.71,2481.51,0.8945,C,0
APP-001117,25/11/2023,BR-006,TX,45,49549.2,Salaried,1,725,69002.23,13,0,0,22366.89,Education,24,4.59,977.16,0.2367,B,0
APP-001118,02/10/2021,BR-029,TX,30,101923.56,Salaried,7,589,162838.72,6,1,0,233745.69,Auto Loan,60,6.38,4560.38,0.5369,E,1
APP-001119,27/10/2023,BR-003,TN,71,55358.41,Salaried,15.2,711,6916.69,14,2,0,36844.68,Personal,84,5.81,534.9,0.1159,C,0
APP-001120,23/08/2023,BR-016,TN,22,65331.91,Part-Time,6.6,,42849.49,12,7,0,194674.92,Education,12,5.87,16743.35,3.0754,B,0
APP-001121,18/11/2020,BR-004,FL,62,45672.97,Salaried,1.3,850,47280.44,6,7,0,136549.13,Education,84,4.51,1898.69,0.4989,A,0
APP-001122,10/03/2020,BR-022,AZ,59,51781.25,Unemployed,9.6,708,57570.99,1,7,0,141046.58,Personal,48,6.36,3335.81,0.7731,C,1
APP-001123,26/07/2023,BR-007,GA,66,17543.78,Salaried,3.8,613,31866.41,2,6,1,12662.7,Debt Consolidation,60,6.27,246.4,0.1685,D,0
APP-001124,03/05/2022,BR-013,NY,71,107194.94,Salaried,4.5,599,119843.73,3,4,1,214345.45,Auto Loan,36,6.16,6536.35,0.7317,E,0
APP-001125,08/08/2023,BR-009,OH,25,118765.93,Part-Time,4.2,611,32558.53,9,1,1,-101237.61,Business,60,6.34,1973.25,0.1994,D,1
APP-001126,12/06/2022,BR-015,TN,26,45527.98,Salaried,7.5,788,44980.62,12,2,0,87654.79,Debt Consolidation,48,4.19,1986.62,0.5236,A,0
APP-001127,12/03/2021,BR-006,GA,70,91121.7,Salaried,9.1,547,88038.68,13,1,1,106475.35,Home Improvement,60,7.9,2153.84,0.2836,E,0
APP-001128,03/11/2022,BR-027,PA,69,,Self-Employed,5.3,704,7684.83,7,3,0,62861.63,Debt Consolidation,12,6.09,5412.88,1.2168,C,1
APP-001129,23/12/2023,BR-019,MI,68,29974.17,Contract,4.1,550,41284.36,2,0,0,97371.66,Home Purchase,84,6.64,1452.52,0.5815,E,1
APP-001130,20/07/2021,BR-015,MD,31,66411.85,Salaried,0,679,43452.96,8,1,0,-205783.18,Business,84,6,3006.19,0.5432,C,1
APP-001131,19/07/2020,BR-001,GA,65,79837.8,Salaried,4,657,19091.64,7,4,0,74654.13,Home Improvement,12,6.2,6432.08,0.9668,D,1
APP-001132,14/03/2021,BR-021,AZ,71,36546.53,Salaried,8.7,593,11572.02,12,6,2,103157.24,Home Improvement,48,5.88,2416.98,0.7936,E,0
APP-001133,29/10/2020,BR-019,WI,27,34978.42,Part-Time,0,563,29398.16,15,0,0,-38019.17,Education,12,6.34,3278.12,1.1246,E,1
APP-001134,25/06/2021,BR-025,NJ,67,18920.89,Self-Employed,10.1,594,36749.01,3,6,2,28552.23,Home Purchase,84,7.01,431.07,0.2734,E,0
APP-001135,04/09/2021,BR-015,IN,50,46100.95,Part-Time,2.6,620,41262.27,7,4,0,60957.23,Auto Loan,60,5.32,1159.3,0.3018,D,1
APP-001136,01/04/2021,BR-025,CO,72,64547.84,  Contract,7.7,732,39528.52,4,1,0,172773.63,Debt Consolidation,60,5.01,3261.24,0.6063,B,0
APP-001137,30/05/2020,BR-027,NJ,36,34479.59,Contract,11.9,843,11161.92,9,0,0,97152.49,Debt Consolidation,48,3.79,2184.49,0.7603,A,0
APP-001138,12/11/2020,BR-016,TN,55,22525.07,Contract,7,608,41367.64,12,4,2,42331.1,Personal,48,6.24,998.81,0.5321,D,1
APP-001139,20/12/2020,BR-015,IL,69,39476.81,Salaried,,546,28678.65,3,5,1,137033.73,Debt Consolidation,36,7.07,4235.59,1.2875,E,1
APP-001140,02/01/2021,BR-013,MI,28,136989.95,Self-Employed,9.9,850,218753.02,4,0,0,65551.75,Home Purchase,84,3.58,883.4,0.0774,A,0
APP-001141,17/08/2020,BR-017,MD,48,,Self-Employed,12.8,850,26830.06,3,6,0,241449.3,Medical,84,4.27,3330.42,0.5536,A,0
APP-001142,27/09/2022,BR-020,GA,28,,Part-Time,2.4,680,25980.35,1,1,0,7046.61,Medical,36,6.03,214.47,0.1302,C,0
APP-001143,03/03/2023,BR-020,MO,71,115894.41,Salaried,4.4,695,51004.84,9,7,0,128494.41,Education,12,5.91,11053.74,1.1445,C,0
APP-001144,29/12/2022,BR-024,MD,52,,Salaried,5.4,808,40623.2,1,5,0,345515.38,Home Improvement,36,4.37,10257.96,1.0325,A,1
APP-001145,15/03/2020,BR-005,PA,51,71383.02,Salaried,5.6,850,33480.77,15,8,0,249239.7,Business,60,4.56,4653.38,0.7823,A,0
APP-000127,18/04/2020,BR-019,FL,32,61499.01,Contract,7.2,607,43994.03,9,4,0,25342.82,Home Improvement,60,7.42,506.86,0.0989,D,0
APP-001147,17/11/2022,BR-007,CO,28,32127.22,Salaried,6.8,742,45169.31,13,0,0,82276.41,Home Improvement,60,4.61,1538,0.5745,B,0
APP-001148,28/01/2021,BR-012,PA,32,47934.71,Salaried,11.6,850,29972.11,7,4,0,124615.98,Personal,84,4.08,1707.94,0.4276,A,0
APP-001149,28/09/2022,BR-013,NJ,65,33598.16,Self-Employed,12.3,733,26572.77,10,0,0,83341.61,Medical,60,4.36,1548.44,0.553,B,1
APP-001150,30/03/2022,BR-001,GA,27,112296.45,Salaried,8.6,634,36989.82,8,4,2,41986.87,Business,24,7.13,1882.34,0.2011,D,1
APP-001151,16/04/2020,BR-012,NJ,29,25790.54,Salaried,12.1,666,40402.1,9,4,0,37589.55,Business,24,5.39,1655.68,0.7704,C,0
APP-001152,25/04/2023,BR-001,GA,41,59527.13,Salaried,6,616,58649.01,2,0,0,155930.92,Auto Loan,36,7.13,4823.97,0.9725,D,0
APP-001153,06/03/2020,BR-016,CA,50,,Salaried,8.7,,28489.31,12,7,0,135198.38,Medical,60,6.58,2650.38,0.7058,C,0
APP-001154,30/10/2021,BR-012,IL,30,25675.84,Contract,3.1,,45415.48,12,8,0,36878.99,Home Purchase,84,6.62,549.78,0.2569,D,0
APP-001155,17/03/2020,BR-011,WA,51,80926.23,Salaried,2.6,791,104177.11,14,1,0,64480.27,Personal,12,4.25,5497.86,0.8152,A,0
APP-001156,26/08/2021,BR-015,MO,42,30049.42,Unemployed,2.6,726,1084.26,5,7,0,38625.84,Auto Loan,84,5,545.93,0.218,B,0
APP-001157,01/03/2020,BR-013,MA,36,81904.79,Salaried,8.1,600,77326.75,8,6,2,197549.28,Personal,36,6.3,6036.72,0.8844,D,0
APP-001158,02/11/2022,BR-011,MD,21,24788.53,Salaried,11.7,,41534.62,15,2,1,65378.5,Home Improvement,60,6.77,1287.49,0.6233,D,1
APP-001159,22/09/2021,BR-004,GA,52,45324.55,Salaried,4.5,729,80586.39,3,4,0,131304.21,Home Improvement,24,5.99,5818.89,1.5406,B,0
APP-001160,21/07/2021,BR-015,WA,47,51468.19,Unemployed,5.1,697,73200.61,10,4,0,72221.25,Education,12,5.27,6191.62,1.4436,C,0
APP-001161,17/05/2023,BR-016,GA,58,90190.11,Part-Time,5.2,633,152066.83,4,2,0,129563.86,Business,12,5.95,11148.12,1.4833,D,0
APP-001162,03/07/2023,BR-009,OH,62,33496.15,Part-Time,2.8,540,10656.87,2,3,1,64426.69,Medical,60,7.93,1304.18,0.4672,E,1
APP-001163,09/08/2020,BR-010,WA,40,81346.27,Salaried,9.4,673,108802.97,9,3,0,146295.78,Medical,12,4.82,12511.95,1.8457,C,0
APP-001164,17/03/2022,BR-020,WA,67,64050.68,Salaried,5.6,718,10564.79,11,2,0,154559.47,Education,12,5.67,13278.95,2.4878,C,0
APP-001165,17/02/2022,BR-021,IL,21,47782.68,Salaried,14.2,,30404.44,14,3,0,155115.52,Personal,24,7.07,6949.85,1.7454,E,1
APP-001166,04/09/2023,BR-026,MO,52,85173.09,Salaried,9.9,631,164135.87,14,6,1,158577.49,Medical,60,5.28,3012.94,0.4245,D,1
APP-001167,16/08/2023,BR-019,OH,45,64754.57,Part-Time,17.9,668,78015.99,3,6,0,72427.36,Home Purchase,84,6.43,1073.05,0.1989,C,0
APP-001168,26/08/2021,BR-021,NY,45,84353.34,Contract,19.1,560,149279.72,2,7,2,178069.94,Auto Loan,12,6.86,15396.32,2.1903,E,1
APP-001169,27/05/2023,BR-008,NY,44,130815.08,Salaried,12.5,598,18716.56,6,1,1,62674.19,Debt Consolidation,48,7.08,1503.14,0.1379,E,0
APP-001170,20/09/2023,BR-016,IL,55,24400.21,Salaried,5,659,6507.33,11,8,0,57904.28,Auto Loan,84,6.05,847.29,0.4167,D,1
APP-001171,30/08/2022,BR-011,MA,36,76485.54,Salaried,3.5,706,17141.76,6,6,0,135084.95,Business,84,6.09,1979.23,0.3105,C,0
APP-001172,24/10/2020,BR-005,TN,47,46844.16,Self-Employed,15.4,572,7528.36,12,0,0,162505.94,Medical,48,6.13,3826.15,0.9801,E,1
APP-001173,02/08/2021,BR-024,WI,23,97287.89,Salaried,0.1,743,185890.13,13,1,0,197230.4,Auto Loan,60,5.24,3743.71,0.4618,B,0
APP-001174,04/01/2020,BR-026,MD,29,33271.87,Part-Time,6,682,65301.43,7,1,0,50813.6,Debt Consolidation,12,6.42,4383.16,1.5809,C,0
APP-001175,21/09/2023,BR-002,WA,59,42797.67,Salaried,7.4,819,58902.73,6,2,0,35165.22,Debt Consolidation,24,5.14,1544.95,0.4332,A,0
APP-001176,26/09/2023,BR-016,WA,30,40470.73,Part-Time,5,786,682.13,5,0,0,89493.13,Education,24,4.84,3919.78,1.1623,A,1
APP-001177,07/03/2023,BR-029,MA,29,57623.21,Self-Employed,8.4,693,71396.32,6,5,0,143267.8,Medical,60,5.68,2748.5,0.5724,C,0
APP-001178,13/03/2023,BR-024,IL,36,88733.03,Salaried,12.2,629,77296.84,14,3,2,100708.98,Auto Loan,84,6.66,1503.28,0.2033,D,1
APP-001179,27/10/2023,BR-021,WI,69,83300.95,Salaried,1.3,725,51841.93,9,6,0,141493.61,Debt Consolidation,36,4.6,4215.33,0.6072,B,0
APP-001180,19/10/2022,BR-006,MI,22,28066.45,Self-Employed,0,672,44555.26,12,2,0,69049.93,Education,48,5.19,1596.12,0.6824,C,1
APP-001181,19/10/2020,BR-002,NJ,63,,Salaried,4,555,107266.12,10,4,2,148952.5,Home Purchase,48,7.31,3588.32,0.7195,E,1
APP-001182,03/05/2020,BR-013,NC,29,106251.25,Salaried,8,677,190939.32,13,3,0,334148.9,Auto Loan,48,6.26,7887.39,0.8908,C,1
APP-001183,01/02/2023,BR-020,MO,32,79104.71,Salaried,7.1,664,59950.17,13,8,0,94746.72,Home Improvement,84,6.51,1407.39,0.2135,C,0
APP-001184,16/02/2021,BR-008,FL,22,69112.55,Contract,6.6,669,40071.44,7,8,0,203611.12,Business,84,6.79,3052.18,0.5299,C,0
APP-001185,11/07/2021,BR-020,WA,51,97636.23,Salaried,4.3,556,117901.05,14,8,0,60507.6,Business,48,6.82,1443.88,0.1775,E,1
APP-001186,15/09/2023,BR-028,AZ,38,106342.81,Salaried,3.5,806,182931.07,15,3,0,142541.74,Auto Loan,84,4.36,1972.08,0.2225,A,0
APP-001187,28/04/2023,BR-013,OH,39,,  Self-Employed,,718,45716.92,1,4,0,208868.95,Home Improvement,48,5.6,4867.08,0.9434,C,0
APP-001188,15/10/2023,BR-021,NC,64,,SALARIED,9.9,658,54331.06,5,1,0,77509.31,Personal,24,6.25,3444,1.1225,D,1
APP-001189,16/04/2023,BR-006,TN,68,30358.46,Salaried,6.6,610,49580.35,15,0,0,9349.13,Personal,84,7,141.1,0.0558,D,1
APP-001190,18/11/2022,BR-016,IL,45,103093.3,Contract,9.6,685,173382.39,6,3,0,98472.47,Debt Consolidation,12,6.14,8481.51,0.9872,C,1
APP-001191,22/04/2020,BR-006,CO,65,239165.09,Salaried,1.6,536,278099.58,11,6,2,-142980.96,Medical,12,7.82,12425.79,0.6235,E,1
APP-001192,07/11/2020,BR-010,WI,29,53087.37,Part-Time,6,693,57359.49,9,3,0,133286.08,Home Purchase,24,6.22,5920.54,1.3383,C,0
APP-001193,13/07/2023,BR-029,WA,49,119025.65,Salaried,3.3,850,145722.97,9,2,0,304210.12,Home Improvement,48,3.08,6744.25,0.6799,A,0
APP-001194,07/04/2022,BR-022,FL,59,45078.26,Salaried,0,850,80192.98,10,5,0,70648.09,Medical,12,4.18,6021.49,1.6029,A,0
APP-001195,22/01/2021,BR-006,CA,25,73298.21,Self-Employed,8.1,756,128408.17,4,1,0,131868.44,Education,84,5.49,1894.33,0.3101,B,0
APP-001196,23/01/2020,BR-008,NJ,53,52912.24,Salaried,8.9,,31094.17,3,1,1,156229.05,Personal,36,7.66,4871.18,1.1047,E,1
APP-001197,02/01/2020,BR-008,AZ,60,39369.27,Self-Employed,4.1,616,18174.85,10,2,1,54599.28,Debt Consolidation,24,6.9,2442.08,0.7444,D,1
APP-001198,05/08/2021,BR-003,OH,47,28802.11,Salaried,12.5,646,39670.92,8,1,0,95310.35,Business,36,6.58,2924.64,1.2185,D,1
APP-001199,25/07/2023,BR-014,CA,53,93624.28,Contract,4.1,822,8514,4,6,0,302314.51,Business,48,5.13,6979.91,0.8946,A,0
APP-001200,01/02/2023,BR-014,FL,62,120602.58,Salaried,9,620,14166.56,11,8,2,167735.72,Home Purchase,48,5.55,3904.76,0.3885,D,0
